Id,week,region_name,TauxGrippe,pop_0_19,pop_20_39,pop_40_59,pop_60_74,pop_75_plus,pop_total,requete_grippe,requete_grippe_aviaire_vaccin,requete_grippe_aviaire_vaccin_porcine_porc_H1N1_AH1N1_A_mexicaine_Mexique_pandemie
12435,200551,BOURGOGNE,34,379809,390736,457639,235500,162506,1626190,7,2,2
12436,200551,BRETAGNE,36,753913,775701,833236,427947,275788,3066585,3,2,2
12437,200551,CENTRE,60,612106,625734,693564,344110,231732,2507246,5,3,4
12438,200551,CHAMPAGNE-ARDENNE,75,337282,350494,373050,169764,108810,1339400,5,5,5
12439,200551,CORSE,7,62076,71817,82475,45733,26991,289092,62,0,0
12440,200551,FRANCHE-COMTE,0,289339,299855,315231,150158,91161,1145744,7,7,7
12441,200551,HAUTE-NORMANDIE,101,479550,474289,499584,218789,134465,1806677,7,4,4
12442,200551,LANGUEDOC-ROUSSILLON,26,593489,615440,679636,372007,237146,2497718,4,2,2
12443,200551,LIMOUSIN,259,147635,169269,205535,116309,88739,727487,14,21,21
12444,200551,LORRAINE,48,580041,619353,655579,302397,175098,2332468,5,3,3
12445,200551,MIDI-PYRENEES,15,627562,701719,760289,389922,263581,2743073,6,2,2
12446,200551,NORD-PAS-DE-CALAIS,17,1119560,1104070,1067337,444839,279807,4015613,10,4,4
12447,200551,PAYS-DE-LA-LOIRE,72,879189,889532,922086,439726,284858,3415391,5,2,2
12448,200551,PICARDIE,72,508784,500223,526027,219560,134434,1889028,7,3,3
12449,200551,POITOU-CHARENTES,9,389431,411250,477136,257075,176415,1711307,5,3,3
12450,200551,PROVENCE-ALPES-COTE-D-AZUR,39,1136376,1183150,1300523,700492,448023,4768564,8,2,2
12451,200551,ILE-DE-FRANCE,30,2992114,3495447,3100720,1179194,674668,11442143,5,2,2
12452,200551,RHONE-ALPES,80,1541494,1617315,1613998,747647,443282,5963736,6,2,2
12453,200550,ALSACE,72,453881,504652,503941,222308,118620,1803402,4,2,2
12454,200550,AQUITAINE,10,704026,770501,868072,444563,301034,3088196,5,2,1
12455,200550,AUVERGNE,0,293441,325190,379245,199585,134318,1331779,6,1,1
12456,200550,BASSE-NORMANDIE,47,363891,357526,399126,200681,131201,1452425,4,2,3
12457,200550,BOURGOGNE,27,379809,390736,457639,235500,162506,1626190,7,2,2
12458,200550,BRETAGNE,70,753913,775701,833236,427947,275788,3066585,3,2,2
12459,200550,CENTRE,200,612106,625734,693564,344110,231732,2507246,5,3,4
12460,200550,CHAMPAGNE-ARDENNE,67,337282,350494,373050,169764,108810,1339400,5,5,5
12461,200550,CORSE,0,62076,71817,82475,45733,26991,289092,62,0,0
12462,200550,FRANCHE-COMTE,31,289339,299855,315231,150158,91161,1145744,7,7,7
12463,200550,HAUTE-NORMANDIE,24,479550,474289,499584,218789,134465,1806677,7,4,4
12464,200550,LANGUEDOC-ROUSSILLON,0,593489,615440,679636,372007,237146,2497718,4,2,2
12465,200550,LIMOUSIN,269,147635,169269,205535,116309,88739,727487,14,21,21
12466,200550,LORRAINE,40,580041,619353,655579,302397,175098,2332468,5,3,3
12467,200550,MIDI-PYRENEES,4,627562,701719,760289,389922,263581,2743073,6,2,2
12468,200550,NORD-PAS-DE-CALAIS,40,1119560,1104070,1067337,444839,279807,4015613,10,4,4
12469,200550,PAYS-DE-LA-LOIRE,0,879189,889532,922086,439726,284858,3415391,5,2,2
12470,200550,PICARDIE,4,508784,500223,526027,219560,134434,1889028,7,3,3
12471,200550,POITOU-CHARENTES,38,389431,411250,477136,257075,176415,1711307,5,3,3
12472,200550,PROVENCE-ALPES-COTE-D-AZUR,60,1136376,1183150,1300523,700492,448023,4768564,8,2,2
12473,200550,ILE-DE-FRANCE,53,2992114,3495447,3100720,1179194,674668,11442143,5,2,2
12474,200550,RHONE-ALPES,160,1541494,1617315,1613998,747647,443282,5963736,6,2,2
12475,200549,ALSACE,203,453881,504652,503941,222308,118620,1803402,4,2,2
12476,200549,AQUITAINE,0,704026,770501,868072,444563,301034,3088196,5,2,1
12477,200549,AUVERGNE,19,293441,325190,379245,199585,134318,1331779,6,1,1
12478,200549,BASSE-NORMANDIE,23,363891,357526,399126,200681,131201,1452425,4,2,3
12479,200549,BOURGOGNE,0,379809,390736,457639,235500,162506,1626190,7,2,2
12480,200549,BRETAGNE,49,753913,775701,833236,427947,275788,3066585,3,2,2
12481,200549,CENTRE,15,612106,625734,693564,344110,231732,2507246,5,3,4
12482,200549,CHAMPAGNE-ARDENNE,68,337282,350494,373050,169764,108810,1339400,5,5,5
12483,200549,CORSE,20,62076,71817,82475,45733,26991,289092,62,0,0
12484,200549,FRANCHE-COMTE,0,289339,299855,315231,150158,91161,1145744,7,7,7
12485,200549,HAUTE-NORMANDIE,56,479550,474289,499584,218789,134465,1806677,7,4,4
12486,200549,LANGUEDOC-ROUSSILLON,2,593489,615440,679636,372007,237146,2497718,4,2,2
12487,200549,LIMOUSIN,106,147635,169269,205535,116309,88739,727487,14,21,21
12488,200549,LORRAINE,25,580041,619353,655579,302397,175098,2332468,5,3,3
12489,200549,MIDI-PYRENEES,2,627562,701719,760289,389922,263581,2743073,6,2,2
12490,200549,NORD-PAS-DE-CALAIS,0,1119560,1104070,1067337,444839,279807,4015613,10,4,4
12491,200549,PAYS-DE-LA-LOIRE,0,879189,889532,922086,439726,284858,3415391,5,2,2
12492,200549,PICARDIE,39,508784,500223,526027,219560,134434,1889028,7,3,3
12493,200549,POITOU-CHARENTES,47,389431,411250,477136,257075,176415,1711307,5,3,3
12494,200549,PROVENCE-ALPES-COTE-D-AZUR,74,1136376,1183150,1300523,700492,448023,4768564,8,2,2
12495,200549,ILE-DE-FRANCE,26,2992114,3495447,3100720,1179194,674668,11442143,5,2,2
12496,200549,RHONE-ALPES,98,1541494,1617315,1613998,747647,443282,5963736,6,2,2
12497,200548,ALSACE,229,453881,504652,503941,222308,118620,1803402,9,3,3
12498,200548,AQUITAINE,17,704026,770501,868072,444563,301034,3088196,11,3,3
12499,200548,AUVERGNE,4,293441,325190,379245,199585,134318,1331779,11,3,3
12500,200548,BASSE-NORMANDIE,61,363891,357526,399126,200681,131201,1452425,10,3,3
12501,200548,BOURGOGNE,9,379809,390736,457639,235500,162506,1626190,14,4,4
12502,200548,BRETAGNE,33,753913,775701,833236,427947,275788,3066585,14,3,2
12503,200548,CENTRE,2,612106,625734,693564,344110,231732,2507246,11,4,4
12504,200548,CHAMPAGNE-ARDENNE,22,337282,350494,373050,169764,108810,1339400,6,4,4
12505,200548,CORSE,0,62076,71817,82475,45733,26991,289092,46,0,0
12506,200548,FRANCHE-COMTE,0,289339,299855,315231,150158,91161,1145744,18,7,7
12507,200548,HAUTE-NORMANDIE,14,479550,474289,499584,218789,134465,1806677,13,4,3
12508,200548,LANGUEDOC-ROUSSILLON,32,593489,615440,679636,372007,237146,2497718,11,3,3
12509,200548,LIMOUSIN,73,147635,169269,205535,116309,88739,727487,29,17,17
12510,200548,LORRAINE,7,580041,619353,655579,302397,175098,2332468,10,3,2
12511,200548,MIDI-PYRENEES,6,627562,701719,760289,389922,263581,2743073,14,4,4
12512,200548,NORD-PAS-DE-CALAIS,13,1119560,1104070,1067337,444839,279807,4015613,14,6,6
12513,200548,PAYS-DE-LA-LOIRE,0,879189,889532,922086,439726,284858,3415391,8,2,1
12514,200548,PICARDIE,18,508784,500223,526027,219560,134434,1889028,13,4,3
12515,200548,POITOU-CHARENTES,11,389431,411250,477136,257075,176415,1711307,11,4,4
12516,200548,PROVENCE-ALPES-COTE-D-AZUR,45,1136376,1183150,1300523,700492,448023,4768564,16,5,4
12517,200548,ILE-DE-FRANCE,16,2992114,3495447,3100720,1179194,674668,11442143,14,4,4
12518,200548,RHONE-ALPES,99,1541494,1617315,1613998,747647,443282,5963736,15,4,3
12519,200547,ALSACE,174,453881,504652,503941,222308,118620,1803402,9,3,3
12520,200547,AQUITAINE,20,704026,770501,868072,444563,301034,3088196,11,3,3
12521,200547,AUVERGNE,0,293441,325190,379245,199585,134318,1331779,11,3,3
12522,200547,BASSE-NORMANDIE,33,363891,357526,399126,200681,131201,1452425,10,3,3
12523,200547,BOURGOGNE,8,379809,390736,457639,235500,162506,1626190,14,4,4
12524,200547,BRETAGNE,57,753913,775701,833236,427947,275788,3066585,14,3,2
12525,200547,CENTRE,71,612106,625734,693564,344110,231732,2507246,11,4,4
12526,200547,CHAMPAGNE-ARDENNE,128,337282,350494,373050,169764,108810,1339400,6,4,4
12527,200547,CORSE,0,62076,71817,82475,45733,26991,289092,46,0,0
12528,200547,FRANCHE-COMTE,0,289339,299855,315231,150158,91161,1145744,18,7,7
12529,200547,HAUTE-NORMANDIE,21,479550,474289,499584,218789,134465,1806677,13,4,3
12530,200547,LANGUEDOC-ROUSSILLON,19,593489,615440,679636,372007,237146,2497718,11,3,3
12531,200547,LIMOUSIN,63,147635,169269,205535,116309,88739,727487,29,17,17
12532,200547,LORRAINE,6,580041,619353,655579,302397,175098,2332468,10,3,2
12533,200547,MIDI-PYRENEES,0,627562,701719,760289,389922,263581,2743073,14,4,4
12534,200547,NORD-PAS-DE-CALAIS,20,1119560,1104070,1067337,444839,279807,4015613,14,6,6
12535,200547,PAYS-DE-LA-LOIRE,0,879189,889532,922086,439726,284858,3415391,8,2,1
12536,200547,PICARDIE,0,508784,500223,526027,219560,134434,1889028,13,4,3
12537,200547,POITOU-CHARENTES,2,389431,411250,477136,257075,176415,1711307,11,4,4
12538,200547,PROVENCE-ALPES-COTE-D-AZUR,47,1136376,1183150,1300523,700492,448023,4768564,16,5,4
12539,200547,ILE-DE-FRANCE,30,2992114,3495447,3100720,1179194,674668,11442143,14,4,4
12540,200547,RHONE-ALPES,112,1541494,1617315,1613998,747647,443282,5963736,15,4,3
12541,200546,ALSACE,243,453881,504652,503941,222308,118620,1803402,9,3,3
12542,200546,AQUITAINE,47,704026,770501,868072,444563,301034,3088196,11,3,3
12543,200546,AUVERGNE,0,293441,325190,379245,199585,134318,1331779,11,3,3
12544,200546,BASSE-NORMANDIE,21,363891,357526,399126,200681,131201,1452425,10,3,3
12545,200546,BOURGOGNE,0,379809,390736,457639,235500,162506,1626190,14,4,4
12546,200546,BRETAGNE,25,753913,775701,833236,427947,275788,3066585,14,3,2
12547,200546,CENTRE,27,612106,625734,693564,344110,231732,2507246,11,4,4
12548,200546,CHAMPAGNE-ARDENNE,28,337282,350494,373050,169764,108810,1339400,6,4,4
12549,200546,CORSE,0,62076,71817,82475,45733,26991,289092,46,0,0
12550,200546,FRANCHE-COMTE,5,289339,299855,315231,150158,91161,1145744,18,7,7
12551,200546,HAUTE-NORMANDIE,3,479550,474289,499584,218789,134465,1806677,13,4,3
12552,200546,LANGUEDOC-ROUSSILLON,0,593489,615440,679636,372007,237146,2497718,11,3,3
12553,200546,LIMOUSIN,90,147635,169269,205535,116309,88739,727487,29,17,17
12554,200546,LORRAINE,15,580041,619353,655579,302397,175098,2332468,10,3,2
12555,200546,MIDI-PYRENEES,6,627562,701719,760289,389922,263581,2743073,14,4,4
12556,200546,NORD-PAS-DE-CALAIS,26,1119560,1104070,1067337,444839,279807,4015613,14,6,6
12557,200546,PAYS-DE-LA-LOIRE,0,879189,889532,922086,439726,284858,3415391,8,2,1
12558,200546,PICARDIE,0,508784,500223,526027,219560,134434,1889028,13,4,3
12559,200546,POITOU-CHARENTES,0,389431,411250,477136,257075,176415,1711307,11,4,4
12560,200546,PROVENCE-ALPES-COTE-D-AZUR,43,1136376,1183150,1300523,700492,448023,4768564,16,5,4
12561,200546,ILE-DE-FRANCE,36,2992114,3495447,3100720,1179194,674668,11442143,14,4,4
12562,200546,RHONE-ALPES,96,1541494,1617315,1613998,747647,443282,5963736,15,4,3
12563,200545,ALSACE,64,453881,504652,503941,222308,118620,1803402,9,3,3
12564,200545,AQUITAINE,36,704026,770501,868072,444563,301034,3088196,11,3,3
12565,200545,AUVERGNE,0,293441,325190,379245,199585,134318,1331779,11,3,3
12566,200545,BASSE-NORMANDIE,16,363891,357526,399126,200681,131201,1452425,10,3,3
12567,200545,BOURGOGNE,0,379809,390736,457639,235500,162506,1626190,14,4,4
12568,200545,BRETAGNE,18,753913,775701,833236,427947,275788,3066585,14,3,2
12569,200545,CENTRE,22,612106,625734,693564,344110,231732,2507246,11,4,4
12570,200545,CHAMPAGNE-ARDENNE,16,337282,350494,373050,169764,108810,1339400,6,4,4
12571,200545,CORSE,0,62076,71817,82475,45733,26991,289092,46,0,0
12572,200545,FRANCHE-COMTE,8,289339,299855,315231,150158,91161,1145744,18,7,7
12573,200545,HAUTE-NORMANDIE,0,479550,474289,499584,218789,134465,1806677,13,4,3
12574,200545,LANGUEDOC-ROUSSILLON,0,593489,615440,679636,372007,237146,2497718,11,3,3
12575,200545,LIMOUSIN,32,147635,169269,205535,116309,88739,727487,29,17,17
12576,200545,LORRAINE,4,580041,619353,655579,302397,175098,2332468,10,3,2
12577,200545,MIDI-PYRENEES,4,627562,701719,760289,389922,263581,2743073,14,4,4
12578,200545,NORD-PAS-DE-CALAIS,0,1119560,1104070,1067337,444839,279807,4015613,14,6,6
12579,200545,PAYS-DE-LA-LOIRE,0,879189,889532,922086,439726,284858,3415391,8,2,1
12580,200545,PICARDIE,17,508784,500223,526027,219560,134434,1889028,13,4,3
12581,200545,POITOU-CHARENTES,38,389431,411250,477136,257075,176415,1711307,11,4,4
12582,200545,PROVENCE-ALPES-COTE-D-AZUR,25,1136376,1183150,1300523,700492,448023,4768564,16,5,4
12583,200545,ILE-DE-FRANCE,7,2992114,3495447,3100720,1179194,674668,11442143,14,4,4
12584,200545,RHONE-ALPES,29,1541494,1617315,1613998,747647,443282,5963736,15,4,3
12585,200544,ALSACE,66,453881,504652,503941,222308,118620,1803402,26,5,5
12586,200544,AQUITAINE,7,704026,770501,868072,444563,301034,3088196,33,11,11
12587,200544,AUVERGNE,63,293441,325190,379245,199585,134318,1331779,34,10,9
12588,200544,BASSE-NORMANDIE,11,363891,357526,399126,200681,131201,1452425,18,3,3
12589,200544,BOURGOGNE,0,379809,390736,457639,235500,162506,1626190,24,5,5
12590,200544,BRETAGNE,7,753913,775701,833236,427947,275788,3066585,27,5,5
12591,200544,CENTRE,32,612106,625734,693564,344110,231732,2507246,25,7,7
12592,200544,CHAMPAGNE-ARDENNE,0,337282,350494,373050,169764,108810,1339400,23,2,2
12593,200544,CORSE,0,62076,71817,82475,45733,26991,289092,31,0,0
12594,200544,FRANCHE-COMTE,0,289339,299855,315231,150158,91161,1145744,24,7,7
12595,200544,HAUTE-NORMANDIE,0,479550,474289,499584,218789,134465,1806677,29,6,6
12596,200544,LANGUEDOC-ROUSSILLON,0,593489,615440,679636,372007,237146,2497718,30,6,6
12597,200544,LIMOUSIN,75,147635,169269,205535,116309,88739,727487,42,14,14
12598,200544,LORRAINE,16,580041,619353,655579,302397,175098,2332468,27,6,6
12599,200544,MIDI-PYRENEES,0,627562,701719,760289,389922,263581,2743073,29,6,6
12600,200544,NORD-PAS-DE-CALAIS,0,1119560,1104070,1067337,444839,279807,4015613,35,9,8
12601,200544,PAYS-DE-LA-LOIRE,0,879189,889532,922086,439726,284858,3415391,24,8,7
12602,200544,PICARDIE,37,508784,500223,526027,219560,134434,1889028,22,2,2
12603,200544,POITOU-CHARENTES,28,389431,411250,477136,257075,176415,1711307,30,9,9
12604,200544,PROVENCE-ALPES-COTE-D-AZUR,55,1136376,1183150,1300523,700492,448023,4768564,41,10,10
12605,200544,ILE-DE-FRANCE,54,2992114,3495447,3100720,1179194,674668,11442143,36,8,8
12606,200544,RHONE-ALPES,38,1541494,1617315,1613998,747647,443282,5963736,32,9,9
12607,200543,ALSACE,77,453881,504652,503941,222308,118620,1803402,26,5,5
12608,200543,AQUITAINE,0,704026,770501,868072,444563,301034,3088196,33,11,11
12609,200543,AUVERGNE,9,293441,325190,379245,199585,134318,1331779,34,10,9
12610,200543,BASSE-NORMANDIE,5,363891,357526,399126,200681,131201,1452425,18,3,3
12611,200543,BOURGOGNE,0,379809,390736,457639,235500,162506,1626190,24,5,5
12612,200543,BRETAGNE,22,753913,775701,833236,427947,275788,3066585,27,5,5
12613,200543,CENTRE,0,612106,625734,693564,344110,231732,2507246,25,7,7
12614,200543,CHAMPAGNE-ARDENNE,36,337282,350494,373050,169764,108810,1339400,23,2,2
12615,200543,CORSE,0,62076,71817,82475,45733,26991,289092,31,0,0
12616,200543,FRANCHE-COMTE,0,289339,299855,315231,150158,91161,1145744,24,7,7
12617,200543,HAUTE-NORMANDIE,70,479550,474289,499584,218789,134465,1806677,29,6,6
12618,200543,LANGUEDOC-ROUSSILLON,0,593489,615440,679636,372007,237146,2497718,30,6,6
12619,200543,LIMOUSIN,112,147635,169269,205535,116309,88739,727487,42,14,14
12620,200543,LORRAINE,0,580041,619353,655579,302397,175098,2332468,27,6,6
12621,200543,MIDI-PYRENEES,0,627562,701719,760289,389922,263581,2743073,29,6,6
12622,200543,NORD-PAS-DE-CALAIS,0,1119560,1104070,1067337,444839,279807,4015613,35,9,8
12623,200543,PAYS-DE-LA-LOIRE,0,879189,889532,922086,439726,284858,3415391,24,8,7
12624,200543,PICARDIE,67,508784,500223,526027,219560,134434,1889028,22,2,2
12625,200543,POITOU-CHARENTES,24,389431,411250,477136,257075,176415,1711307,30,9,9
12626,200543,PROVENCE-ALPES-COTE-D-AZUR,0,1136376,1183150,1300523,700492,448023,4768564,41,10,10
12627,200543,ILE-DE-FRANCE,40,2992114,3495447,3100720,1179194,674668,11442143,36,8,8
12628,200543,RHONE-ALPES,40,1541494,1617315,1613998,747647,443282,5963736,32,9,9
12629,200542,ALSACE,80,453881,504652,503941,222308,118620,1803402,26,5,5
12630,200542,AQUITAINE,0,704026,770501,868072,444563,301034,3088196,33,11,11
12631,200542,AUVERGNE,14,293441,325190,379245,199585,134318,1331779,34,10,9
12632,200542,BASSE-NORMANDIE,0,363891,357526,399126,200681,131201,1452425,18,3,3
12633,200542,BOURGOGNE,22,379809,390736,457639,235500,162506,1626190,24,5,5
12634,200542,BRETAGNE,0,753913,775701,833236,427947,275788,3066585,27,5,5
12635,200542,CENTRE,0,612106,625734,693564,344110,231732,2507246,25,7,7
12636,200542,CHAMPAGNE-ARDENNE,56,337282,350494,373050,169764,108810,1339400,23,2,2
12637,200542,CORSE,0,62076,71817,82475,45733,26991,289092,31,0,0
12638,200542,FRANCHE-COMTE,0,289339,299855,315231,150158,91161,1145744,24,7,7
12639,200542,HAUTE-NORMANDIE,0,479550,474289,499584,218789,134465,1806677,29,6,6
12640,200542,LANGUEDOC-ROUSSILLON,0,593489,615440,679636,372007,237146,2497718,30,6,6
12641,200542,LIMOUSIN,125,147635,169269,205535,116309,88739,727487,42,14,14
12642,200542,LORRAINE,25,580041,619353,655579,302397,175098,2332468,27,6,6
12643,200542,MIDI-PYRENEES,4,627562,701719,760289,389922,263581,2743073,29,6,6
12644,200542,NORD-PAS-DE-CALAIS,48,1119560,1104070,1067337,444839,279807,4015613,35,9,8
12645,200542,PAYS-DE-LA-LOIRE,0,879189,889532,922086,439726,284858,3415391,24,8,7
12646,200542,PICARDIE,18,508784,500223,526027,219560,134434,1889028,22,2,2
12647,200542,POITOU-CHARENTES,160,389431,411250,477136,257075,176415,1711307,30,9,9
12648,200542,PROVENCE-ALPES-COTE-D-AZUR,7,1136376,1183150,1300523,700492,448023,4768564,41,10,10
12649,200542,ILE-DE-FRANCE,29,2992114,3495447,3100720,1179194,674668,11442143,36,8,8
12650,200542,RHONE-ALPES,125,1541494,1617315,1613998,747647,443282,5963736,32,9,9
12651,200541,ALSACE,178,453881,504652,503941,222308,118620,1803402,26,5,5
12652,200541,AQUITAINE,0,704026,770501,868072,444563,301034,3088196,33,11,11
12653,200541,AUVERGNE,2,293441,325190,379245,199585,134318,1331779,34,10,9
12654,200541,BASSE-NORMANDIE,0,363891,357526,399126,200681,131201,1452425,18,3,3
12655,200541,BOURGOGNE,34,379809,390736,457639,235500,162506,1626190,24,5,5
12656,200541,BRETAGNE,18,753913,775701,833236,427947,275788,3066585,27,5,5
12657,200541,CENTRE,0,612106,625734,693564,344110,231732,2507246,25,7,7
12658,200541,CHAMPAGNE-ARDENNE,15,337282,350494,373050,169764,108810,1339400,23,2,2
12659,200541,CORSE,0,62076,71817,82475,45733,26991,289092,31,0,0
12660,200541,FRANCHE-COMTE,0,289339,299855,315231,150158,91161,1145744,24,7,7
12661,200541,HAUTE-NORMANDIE,0,479550,474289,499584,218789,134465,1806677,29,6,6
12662,200541,LANGUEDOC-ROUSSILLON,0,593489,615440,679636,372007,237146,2497718,30,6,6
12663,200541,LIMOUSIN,5,147635,169269,205535,116309,88739,727487,42,14,14
12664,200541,LORRAINE,21,580041,619353,655579,302397,175098,2332468,27,6,6
12665,200541,MIDI-PYRENEES,3,627562,701719,760289,389922,263581,2743073,29,6,6
12666,200541,NORD-PAS-DE-CALAIS,26,1119560,1104070,1067337,444839,279807,4015613,35,9,8
12667,200541,PAYS-DE-LA-LOIRE,0,879189,889532,922086,439726,284858,3415391,24,8,7
12668,200541,PICARDIE,0,508784,500223,526027,219560,134434,1889028,22,2,2
12669,200541,POITOU-CHARENTES,85,389431,411250,477136,257075,176415,1711307,30,9,9
12670,200541,PROVENCE-ALPES-COTE-D-AZUR,41,1136376,1183150,1300523,700492,448023,4768564,41,10,10
12671,200541,ILE-DE-FRANCE,30,2992114,3495447,3100720,1179194,674668,11442143,36,8,8
12672,200541,RHONE-ALPES,188,1541494,1617315,1613998,747647,443282,5963736,32,9,9
12673,200540,ALSACE,141,453881,504652,503941,222308,118620,1803402,26,5,5
12674,200540,AQUITAINE,14,704026,770501,868072,444563,301034,3088196,33,11,11
12675,200540,AUVERGNE,0,293441,325190,379245,199585,134318,1331779,34,10,9
12676,200540,BASSE-NORMANDIE,0,363891,357526,399126,200681,131201,1452425,18,3,3
12677,200540,BOURGOGNE,4,379809,390736,457639,235500,162506,1626190,24,5,5
12678,200540,BRETAGNE,9,753913,775701,833236,427947,275788,3066585,27,5,5
12679,200540,CENTRE,0,612106,625734,693564,344110,231732,2507246,25,7,7
12680,200540,CHAMPAGNE-ARDENNE,59,337282,350494,373050,169764,108810,1339400,23,2,2
12681,200540,CORSE,0,62076,71817,82475,45733,26991,289092,31,0,0
12682,200540,FRANCHE-COMTE,7,289339,299855,315231,150158,91161,1145744,24,7,7
12683,200540,HAUTE-NORMANDIE,35,479550,474289,499584,218789,134465,1806677,29,6,6
12684,200540,LANGUEDOC-ROUSSILLON,12,593489,615440,679636,372007,237146,2497718,30,6,6
12685,200540,LIMOUSIN,0,147635,169269,205535,116309,88739,727487,42,14,14
12686,200540,LORRAINE,0,580041,619353,655579,302397,175098,2332468,27,6,6
12687,200540,MIDI-PYRENEES,3,627562,701719,760289,389922,263581,2743073,29,6,6
12688,200540,NORD-PAS-DE-CALAIS,99,1119560,1104070,1067337,444839,279807,4015613,35,9,8
12689,200540,PAYS-DE-LA-LOIRE,0,879189,889532,922086,439726,284858,3415391,24,8,7
12690,200540,PICARDIE,0,508784,500223,526027,219560,134434,1889028,22,2,2
12691,200540,POITOU-CHARENTES,3,389431,411250,477136,257075,176415,1711307,30,9,9
12692,200540,PROVENCE-ALPES-COTE-D-AZUR,42,1136376,1183150,1300523,700492,448023,4768564,41,10,10
12693,200540,ILE-DE-FRANCE,32,2992114,3495447,3100720,1179194,674668,11442143,36,8,8
12694,200540,RHONE-ALPES,144,1541494,1617315,1613998,747647,443282,5963736,32,9,9
12695,200539,ALSACE,101,453881,504652,503941,222308,118620,1803402,7,3,3
12696,200539,AQUITAINE,9,704026,770501,868072,444563,301034,3088196,11,3,3
12697,200539,AUVERGNE,0,293441,325190,379245,199585,134318,1331779,10,2,2
12698,200539,BASSE-NORMANDIE,0,363891,357526,399126,200681,131201,1452425,6,3,3
12699,200539,BOURGOGNE,34,379809,390736,457639,235500,162506,1626190,7,2,2
12700,200539,BRETAGNE,2,753913,775701,833236,427947,275788,3066585,8,2,2
12701,200539,CENTRE,0,612106,625734,693564,344110,231732,2507246,9,3,3
12702,200539,CHAMPAGNE-ARDENNE,48,337282,350494,373050,169764,108810,1339400,4,2,2
12703,200539,CORSE,0,62076,71817,82475,45733,26991,289092,0,0,0
12704,200539,FRANCHE-COMTE,4,289339,299855,315231,150158,91161,1145744,0,0,0
12705,200539,HAUTE-NORMANDIE,0,479550,474289,499584,218789,134465,1806677,12,5,5
12706,200539,LANGUEDOC-ROUSSILLON,11,593489,615440,679636,372007,237146,2497718,9,3,3
12707,200539,LIMOUSIN,0,147635,169269,205535,116309,88739,727487,22,15,15
12708,200539,LORRAINE,0,580041,619353,655579,302397,175098,2332468,7,2,2
12709,200539,MIDI-PYRENEES,0,627562,701719,760289,389922,263581,2743073,7,2,2
12710,200539,NORD-PAS-DE-CALAIS,85,1119560,1104070,1067337,444839,279807,4015613,10,3,3
12711,200539,PAYS-DE-LA-LOIRE,0,879189,889532,922086,439726,284858,3415391,8,3,3
12712,200539,PICARDIE,18,508784,500223,526027,219560,134434,1889028,10,4,4
12713,200539,POITOU-CHARENTES,0,389431,411250,477136,257075,176415,1711307,7,3,3
12714,200539,PROVENCE-ALPES-COTE-D-AZUR,9,1136376,1183150,1300523,700492,448023,4768564,9,3,3
12715,200539,ILE-DE-FRANCE,33,2992114,3495447,3100720,1179194,674668,11442143,10,3,3
12716,200539,RHONE-ALPES,135,1541494,1617315,1613998,747647,443282,5963736,8,3,3
12717,200538,ALSACE,102,453881,504652,503941,222308,118620,1803402,7,3,3
12718,200538,AQUITAINE,0,704026,770501,868072,444563,301034,3088196,11,3,3
12719,200538,AUVERGNE,0,293441,325190,379245,199585,134318,1331779,10,2,2
12720,200538,BASSE-NORMANDIE,0,363891,357526,399126,200681,131201,1452425,6,3,3
12721,200538,BOURGOGNE,23,379809,390736,457639,235500,162506,1626190,7,2,2
12722,200538,BRETAGNE,0,753913,775701,833236,427947,275788,3066585,8,2,2
12723,200538,CENTRE,0,612106,625734,693564,344110,231732,2507246,9,3,3
12724,200538,CHAMPAGNE-ARDENNE,26,337282,350494,373050,169764,108810,1339400,4,2,2
12725,200538,CORSE,0,62076,71817,82475,45733,26991,289092,0,0,0
12726,200538,FRANCHE-COMTE,0,289339,299855,315231,150158,91161,1145744,0,0,0
12727,200538,HAUTE-NORMANDIE,0,479550,474289,499584,218789,134465,1806677,12,5,5
12728,200538,LANGUEDOC-ROUSSILLON,0,593489,615440,679636,372007,237146,2497718,9,3,3
12729,200538,LIMOUSIN,0,147635,169269,205535,116309,88739,727487,22,15,15
12730,200538,LORRAINE,0,580041,619353,655579,302397,175098,2332468,7,2,2
12731,200538,MIDI-PYRENEES,0,627562,701719,760289,389922,263581,2743073,7,2,2
12732,200538,NORD-PAS-DE-CALAIS,52,1119560,1104070,1067337,444839,279807,4015613,10,3,3
12733,200538,PAYS-DE-LA-LOIRE,0,879189,889532,922086,439726,284858,3415391,8,3,3
12734,200538,PICARDIE,0,508784,500223,526027,219560,134434,1889028,10,4,4
12735,200538,POITOU-CHARENTES,0,389431,411250,477136,257075,176415,1711307,7,3,3
12736,200538,PROVENCE-ALPES-COTE-D-AZUR,16,1136376,1183150,1300523,700492,448023,4768564,9,3,3
12737,200538,ILE-DE-FRANCE,21,2992114,3495447,3100720,1179194,674668,11442143,10,3,3
12738,200538,RHONE-ALPES,131,1541494,1617315,1613998,747647,443282,5963736,8,3,3
12739,200537,ALSACE,8,453881,504652,503941,222308,118620,1803402,7,3,3
12740,200537,AQUITAINE,0,704026,770501,868072,444563,301034,3088196,11,3,3
12741,200537,AUVERGNE,0,293441,325190,379245,199585,134318,1331779,10,2,2
12742,200537,BASSE-NORMANDIE,0,363891,357526,399126,200681,131201,1452425,6,3,3
