Id,week,region_code,region_name,TauxGrippe,year,week_num,date,month,t,pmer,ff,rr24,u
12743,200537,26,BOURGOGNE,9,2005,37,2005-09-12,9,290.7361111111111,101827.68518518518,3.0611111111111113,36.0,71.02314814814815
12744,200537,53,BRETAGNE,4,2005,37,2005-09-12,9,289.82726218097446,101898.4686774942,3.5794663573085845,62.0,82.29118329466357
12745,200537,24,CENTRE,0,2005,37,2005-09-12,9,290.5741860465116,101865.27906976744,2.7462790697674415,55.0,73.77906976744185
12746,200537,21,CHAMPAGNE-ARDENNE,6,2005,37,2005-09-12,9,289.6629629629629,101867.5,2.735185185185185,56.8,77.2175925925926
12747,200537,94,CORSE,0,2005,37,2005-09-12,9,293.7546511627907,101666.22685185185,3.00625,178.0,77.5813953488372
12748,200537,43,FRANCHE-COMTE,0,2005,37,2005-09-12,9,285.485666218035,101715.24955950122,3.6352226720647773,75.19999999999999,77.3417297938615
12749,200537,23,HAUTE-NORMANDIE,0,2005,37,2005-09-12,9,289.52962962962965,101875.46296296296,3.1435185185185186,35.0,81.17129629629629
12750,200537,91,LANGUEDOC-ROUSSILLON,0,2005,37,2005-09-12,9,293.5232860520095,101751.93853427896,3.890543735224586,80.0,68.99763593380615
12751,200537,74,LIMOUSIN,0,2005,37,2005-09-12,9,289.5189814814815,101872.36111111111,2.7,50.4,74.70370370370371
12752,200537,41,LORRAINE,0,2005,37,2005-09-12,9,288.3461325966851,101802.92817679558,2.645303867403315,96.4,78.59116022099448
12753,200537,73,MIDI-PYRENEES,0,2005,37,2005-09-12,9,289.99044526901673,101868.94248608535,2.490166975881262,418.8,77.36270871985158
12754,200537,31,NORD-PAS-DE-CALAIS,0,2005,37,2005-09-12,9,289.9462962962963,101830.46296296296,3.0367441860465116,30.599999999999998,79.65277777777777
12755,200537,52,PAYS-DE-LA-LOIRE,0,2005,37,2005-09-12,9,290.700462962963,101878.93518518518,2.798148148148148,15.6,74.26388888888889
12756,200537,22,PICARDIE,0,2005,37,2005-09-12,9,289.5699074074074,101865.0925925926,3.490740740740741,29.400000000000002,82.4074074074074
12757,200537,54,POITOU-CHARENTES,0,2005,37,2005-09-12,9,290.9469907407408,101905.02314814815,3.6537037037037035,13.8,76.09722222222223
12758,200537,93,PROVENCE-ALPES-COTE-D-AZUR,12,2005,37,2005-09-12,9,292.5013674197384,101668.99841017489,3.9694411414982165,396.59999999999997,71.89655172413794
12759,200537,11,ILE-DE-FRANCE,12,2005,37,2005-09-12,9,291.0861111111111,101852.17592592593,3.056944444444444,17.8,71.57870370370371
12760,200537,82,RHONE-ALPES,62,2005,37,2005-09-12,9,291.7328703703704,101779.60556844548,2.790277777777778,131.0,73.36574074074075
12761,200536,42,ALSACE,8,2005,36,2005-09-05,9,289.8906103286385,101828.21596244132,2.272300469483568,74.2,78.4906103286385
12762,200536,72,AQUITAINE,0,2005,36,2005-09-05,9,291.22494199535964,101898.07424593967,2.2194895591647334,109.2,77.5754060324826
12763,200536,83,AUVERGNE,0,2005,36,2005-09-05,9,288.4050351288056,101837.54629629629,1.9850117096018736,144.4,74.35128805620609
12764,200536,25,BASSE-NORMANDIE,0,2005,36,2005-09-05,9,289.8983771251932,101863.26120556414,3.900618238021638,21.8,79.09737248840804
12765,200536,26,BOURGOGNE,0,2005,36,2005-09-05,9,290.7361111111111,101827.68518518518,3.0611111111111113,36.0,71.02314814814815
12766,200536,53,BRETAGNE,0,2005,36,2005-09-05,9,289.82726218097446,101898.4686774942,3.5794663573085845,62.0,82.29118329466357
12767,200536,24,CENTRE,0,2005,36,2005-09-05,9,290.5741860465116,101865.27906976744,2.7462790697674415,55.0,73.77906976744185
12768,200536,21,CHAMPAGNE-ARDENNE,0,2005,36,2005-09-05,9,289.6629629629629,101867.5,2.735185185185185,56.8,77.2175925925926
12769,200536,94,CORSE,0,2005,36,2005-09-05,9,293.7546511627907,101666.22685185185,3.00625,178.0,77.5813953488372
12770,200536,43,FRANCHE-COMTE,0,2005,36,2005-09-05,9,285.485666218035,101715.24955950122,3.6352226720647773,75.19999999999999,77.3417297938615
12771,200536,23,HAUTE-NORMANDIE,0,2005,36,2005-09-05,9,289.52962962962965,101875.46296296296,3.1435185185185186,35.0,81.17129629629629
12772,200536,91,LANGUEDOC-ROUSSILLON,0,2005,36,2005-09-05,9,293.5232860520095,101751.93853427896,3.890543735224586,80.0,68.99763593380615
12773,200536,74,LIMOUSIN,0,2005,36,2005-09-05,9,289.5189814814815,101872.36111111111,2.7,50.4,74.70370370370371
12774,200536,41,LORRAINE,0,2005,36,2005-09-05,9,288.3461325966851,101802.92817679558,2.645303867403315,96.4,78.59116022099448
12775,200536,73,MIDI-PYRENEES,6,2005,36,2005-09-05,9,289.99044526901673,101868.94248608535,2.490166975881262,418.8,77.36270871985158
12776,200536,31,NORD-PAS-DE-CALAIS,0,2005,36,2005-09-05,9,289.9462962962963,101830.46296296296,3.0367441860465116,30.599999999999998,79.65277777777777
12777,200536,52,PAYS-DE-LA-LOIRE,0,2005,36,2005-09-05,9,290.700462962963,101878.93518518518,2.798148148148148,15.6,74.26388888888889
12778,200536,22,PICARDIE,0,2005,36,2005-09-05,9,289.5699074074074,101865.0925925926,3.490740740740741,29.400000000000002,82.4074074074074
12779,200536,54,POITOU-CHARENTES,0,2005,36,2005-09-05,9,290.9469907407408,101905.02314814815,3.6537037037037035,13.8,76.09722222222223
12780,200536,93,PROVENCE-ALPES-COTE-D-AZUR,0,2005,36,2005-09-05,9,292.5013674197384,101668.99841017489,3.9694411414982165,396.59999999999997,71.89655172413794
12781,200536,11,ILE-DE-FRANCE,8,2005,36,2005-09-05,9,291.0861111111111,101852.17592592593,3.056944444444444,17.8,71.57870370370371
12782,200536,82,RHONE-ALPES,46,2005,36,2005-09-05,9,291.7328703703704,101779.60556844548,2.790277777777778,131.0,73.36574074074075
12783,200535,42,ALSACE,35,2005,35,2005-08-29,8,290.65645161290325,101750.48387096774,2.5314516129032256,131.0,76.44153225806451
12784,200535,72,AQUITAINE,0,2005,35,2005-08-29,8,293.78326612903226,101886.10887096774,3.2506072874493928,51.4,68.12701612903226
12785,200535,83,AUVERGNE,0,2005,35,2005-08-29,8,290.1363354037267,101794.6370967742,2.7546583850931676,39.6,64.7287784679089
12786,200535,25,BASSE-NORMANDIE,0,2005,35,2005-08-29,8,290.4816285329744,101931.68236877523,4.273485868102288,87.2,75.8250336473755
12787,200535,26,BOURGOGNE,0,2005,35,2005-08-29,8,292.1185483870967,101767.58064516129,3.807258064516129,30.8,62.060483870967744
12788,200535,53,BRETAGNE,0,2005,35,2005-08-29,8,290.57825428859735,102021.80527383367,4.0193743693239155,74.0,78.29566094853683
12789,200535,24,CENTRE,0,2005,35,2005-08-29,8,292.2122222222222,101857.71717171717,3.3252525252525253,36.0,63.458585858585856
12790,200535,21,CHAMPAGNE-ARDENNE,0,2005,35,2005-08-29,8,290.92499999999995,101833.83064516129,3.2467741935483874,28.2,69.71370967741936
12791,200535,94,CORSE,0,2005,35,2005-08-29,8,295.9866255144033,101371.60896130346,3.372765072765073,21.799999999999997,69.0925925925926
12792,200535,43,FRANCHE-COMTE,0,2005,35,2005-08-29,8,285.485666218035,101715.24955950122,3.6352226720647773,75.19999999999999,77.3417297938615
12793,200535,23,HAUTE-NORMANDIE,0,2005,35,2005-08-29,8,289.9358870967742,101903.62903225806,3.42258064516129,48.6,76.94354838709677
12794,200535,91,LANGUEDOC-ROUSSILLON,0,2005,35,2005-08-29,8,296.60555555555555,101635.23232323233,5.143838383838384,34.2,52.464646464646464
12795,200535,74,LIMOUSIN,0,2005,35,2005-08-29,8,291.584008097166,101826.84210526316,3.3647773279352227,25.4,61.65587044534413
12796,200535,41,LORRAINE,0,2005,35,2005-08-29,8,289.54139344262296,101806.0655737705,2.8713114754098363,65.0,74.52868852459017
12797,200535,73,MIDI-PYRENEES,1,2005,35,2005-08-29,8,292.2802907915993,101821.46203554119,3.382229402261712,283.4,67.82148626817448
12798,200535,31,NORD-PAS-DE-CALAIS,0,2005,35,2005-08-29,8,290.1653225806452,101808.70967741935,3.4403225806451614,119.6,78.0241935483871
12799,200535,52,PAYS-DE-LA-LOIRE,0,2005,35,2005-08-29,8,292.4270161290322,101924.95967741935,3.458064516129032,28.2,64.13306451612904
12800,200535,22,PICARDIE,0,2005,35,2005-08-29,8,289.6802419354839,101875.24193548386,3.8181451612903223,61.4,81.62096774193549
12801,200535,54,POITOU-CHARENTES,0,2005,35,2005-08-29,8,292.14092741935485,101913.18548387097,4.250403225806451,14.2,68.84475806451613
12802,200535,93,PROVENCE-ALPES-COTE-D-AZUR,0,2005,35,2005-08-29,8,295.318008255934,101382.48618784531,4.830030959752322,71.39999999999999,56.46646026831785
12803,200535,11,ILE-DE-FRANCE,4,2005,35,2005-08-29,8,291.9467741935484,101856.63967611337,3.3471774193548387,24.6,65.68145161290323
12804,200535,82,RHONE-ALPES,6,2005,35,2005-08-29,8,293.7433062880325,101670.56795131846,3.656389452332657,60.4,61.84584178498986
12805,200534,42,ALSACE,11,2005,34,2005-08-22,8,290.65645161290325,101750.48387096774,2.5314516129032256,131.0,76.44153225806451
12806,200534,72,AQUITAINE,0,2005,34,2005-08-22,8,293.78326612903226,101886.10887096774,3.2506072874493928,51.4,68.12701612903226
12807,200534,83,AUVERGNE,0,2005,34,2005-08-22,8,290.1363354037267,101794.6370967742,2.7546583850931676,39.6,64.7287784679089
12808,200534,25,BASSE-NORMANDIE,0,2005,34,2005-08-22,8,290.4816285329744,101931.68236877523,4.273485868102288,87.2,75.8250336473755
12809,200534,26,BOURGOGNE,0,2005,34,2005-08-22,8,292.1185483870967,101767.58064516129,3.807258064516129,30.8,62.060483870967744
12810,200534,53,BRETAGNE,0,2005,34,2005-08-22,8,290.57825428859735,102021.80527383367,4.0193743693239155,74.0,78.29566094853683
12811,200534,24,CENTRE,0,2005,34,2005-08-22,8,292.2122222222222,101857.71717171717,3.3252525252525253,36.0,63.458585858585856
12812,200534,21,CHAMPAGNE-ARDENNE,0,2005,34,2005-08-22,8,290.92499999999995,101833.83064516129,3.2467741935483874,28.2,69.71370967741936
12813,200534,94,CORSE,0,2005,34,2005-08-22,8,295.9866255144033,101371.60896130346,3.372765072765073,21.799999999999997,69.0925925925926
12814,200534,43,FRANCHE-COMTE,0,2005,34,2005-08-22,8,285.485666218035,101715.24955950122,3.6352226720647773,75.19999999999999,77.3417297938615
12815,200534,23,HAUTE-NORMANDIE,0,2005,34,2005-08-22,8,289.9358870967742,101903.62903225806,3.42258064516129,48.6,76.94354838709677
12816,200534,91,LANGUEDOC-ROUSSILLON,0,2005,34,2005-08-22,8,296.60555555555555,101635.23232323233,5.143838383838384,34.2,52.464646464646464
12817,200534,74,LIMOUSIN,0,2005,34,2005-08-22,8,291.584008097166,101826.84210526316,3.3647773279352227,25.4,61.65587044534413
12818,200534,41,LORRAINE,9,2005,34,2005-08-22,8,289.54139344262296,101806.0655737705,2.8713114754098363,65.0,74.52868852459017
12819,200534,73,MIDI-PYRENEES,7,2005,34,2005-08-22,8,292.2802907915993,101821.46203554119,3.382229402261712,283.4,67.82148626817448
12820,200534,31,NORD-PAS-DE-CALAIS,0,2005,34,2005-08-22,8,290.1653225806452,101808.70967741935,3.4403225806451614,119.6,78.0241935483871
12821,200534,52,PAYS-DE-LA-LOIRE,0,2005,34,2005-08-22,8,292.4270161290322,101924.95967741935,3.458064516129032,28.2,64.13306451612904
12822,200534,22,PICARDIE,0,2005,34,2005-08-22,8,289.6802419354839,101875.24193548386,3.8181451612903223,61.4,81.62096774193549
12823,200534,54,POITOU-CHARENTES,0,2005,34,2005-08-22,8,292.14092741935485,101913.18548387097,4.250403225806451,14.2,68.84475806451613
12824,200534,93,PROVENCE-ALPES-COTE-D-AZUR,49,2005,34,2005-08-22,8,295.318008255934,101382.48618784531,4.830030959752322,71.39999999999999,56.46646026831785
12825,200534,11,ILE-DE-FRANCE,0,2005,34,2005-08-22,8,291.9467741935484,101856.63967611337,3.3471774193548387,24.6,65.68145161290323
12826,200534,82,RHONE-ALPES,11,2005,34,2005-08-22,8,293.7433062880325,101670.56795131846,3.656389452332657,60.4,61.84584178498986
12827,200533,42,ALSACE,22,2005,33,2005-08-15,8,290.65645161290325,101750.48387096774,2.5314516129032256,131.0,76.44153225806451
12828,200533,72,AQUITAINE,0,2005,33,2005-08-15,8,293.78326612903226,101886.10887096774,3.2506072874493928,51.4,68.12701612903226
12829,200533,83,AUVERGNE,0,2005,33,2005-08-15,8,290.1363354037267,101794.6370967742,2.7546583850931676,39.6,64.7287784679089
12830,200533,25,BASSE-NORMANDIE,0,2005,33,2005-08-15,8,290.4816285329744,101931.68236877523,4.273485868102288,87.2,75.8250336473755
12831,200533,26,BOURGOGNE,8,2005,33,2005-08-15,8,292.1185483870967,101767.58064516129,3.807258064516129,30.8,62.060483870967744
12832,200533,53,BRETAGNE,0,2005,33,2005-08-15,8,290.57825428859735,102021.80527383367,4.0193743693239155,74.0,78.29566094853683
12833,200533,24,CENTRE,0,2005,33,2005-08-15,8,292.2122222222222,101857.71717171717,3.3252525252525253,36.0,63.458585858585856
12834,200533,21,CHAMPAGNE-ARDENNE,0,2005,33,2005-08-15,8,290.92499999999995,101833.83064516129,3.2467741935483874,28.2,69.71370967741936
12835,200533,94,CORSE,0,2005,33,2005-08-15,8,295.9866255144033,101371.60896130346,3.372765072765073,21.799999999999997,69.0925925925926
12836,200533,43,FRANCHE-COMTE,23,2005,33,2005-08-15,8,285.485666218035,101715.24955950122,3.6352226720647773,75.19999999999999,77.3417297938615
12837,200533,23,HAUTE-NORMANDIE,0,2005,33,2005-08-15,8,289.9358870967742,101903.62903225806,3.42258064516129,48.6,76.94354838709677
12838,200533,91,LANGUEDOC-ROUSSILLON,0,2005,33,2005-08-15,8,296.60555555555555,101635.23232323233,5.143838383838384,34.2,52.464646464646464
12839,200533,74,LIMOUSIN,38,2005,33,2005-08-15,8,291.584008097166,101826.84210526316,3.3647773279352227,25.4,61.65587044534413
12840,200533,41,LORRAINE,6,2005,33,2005-08-15,8,289.54139344262296,101806.0655737705,2.8713114754098363,65.0,74.52868852459017
12841,200533,73,MIDI-PYRENEES,0,2005,33,2005-08-15,8,292.2802907915993,101821.46203554119,3.382229402261712,283.4,67.82148626817448
12842,200533,31,NORD-PAS-DE-CALAIS,0,2005,33,2005-08-15,8,290.1653225806452,101808.70967741935,3.4403225806451614,119.6,78.0241935483871
12843,200533,52,PAYS-DE-LA-LOIRE,0,2005,33,2005-08-15,8,292.4270161290322,101924.95967741935,3.458064516129032,28.2,64.13306451612904
12844,200533,22,PICARDIE,0,2005,33,2005-08-15,8,289.6802419354839,101875.24193548386,3.8181451612903223,61.4,81.62096774193549
12845,200533,54,POITOU-CHARENTES,0,2005,33,2005-08-15,8,292.14092741935485,101913.18548387097,4.250403225806451,14.2,68.84475806451613
12846,200533,93,PROVENCE-ALPES-COTE-D-AZUR,0,2005,33,2005-08-15,8,295.318008255934,101382.48618784531,4.830030959752322,71.39999999999999,56.46646026831785
12847,200533,11,ILE-DE-FRANCE,0,2005,33,2005-08-15,8,291.9467741935484,101856.63967611337,3.3471774193548387,24.6,65.68145161290323
12848,200533,82,RHONE-ALPES,0,2005,33,2005-08-15,8,293.7433062880325,101670.56795131846,3.656389452332657,60.4,61.84584178498986
12849,200532,42,ALSACE,0,2005,32,2005-08-08,8,290.65645161290325,101750.48387096774,2.5314516129032256,131.0,76.44153225806451
12850,200532,72,AQUITAINE,0,2005,32,2005-08-08,8,293.78326612903226,101886.10887096774,3.2506072874493928,51.4,68.12701612903226
12851,200532,83,AUVERGNE,0,2005,32,2005-08-08,8,290.1363354037267,101794.6370967742,2.7546583850931676,39.6,64.7287784679089
12852,200532,25,BASSE-NORMANDIE,0,2005,32,2005-08-08,8,290.4816285329744,101931.68236877523,4.273485868102288,87.2,75.8250336473755
12853,200532,26,BOURGOGNE,0,2005,32,2005-08-08,8,292.1185483870967,101767.58064516129,3.807258064516129,30.8,62.060483870967744
12854,200532,53,BRETAGNE,0,2005,32,2005-08-08,8,290.57825428859735,102021.80527383367,4.0193743693239155,74.0,78.29566094853683
12855,200532,24,CENTRE,0,2005,32,2005-08-08,8,292.2122222222222,101857.71717171717,3.3252525252525253,36.0,63.458585858585856
12856,200532,21,CHAMPAGNE-ARDENNE,15,2005,32,2005-08-08,8,290.92499999999995,101833.83064516129,3.2467741935483874,28.2,69.71370967741936
12857,200532,94,CORSE,0,2005,32,2005-08-08,8,295.9866255144033,101371.60896130346,3.372765072765073,21.799999999999997,69.0925925925926
12858,200532,43,FRANCHE-COMTE,0,2005,32,2005-08-08,8,285.485666218035,101715.24955950122,3.6352226720647773,75.19999999999999,77.3417297938615
12859,200532,23,HAUTE-NORMANDIE,0,2005,32,2005-08-08,8,289.9358870967742,101903.62903225806,3.42258064516129,48.6,76.94354838709677
12860,200532,91,LANGUEDOC-ROUSSILLON,91,2005,32,2005-08-08,8,296.60555555555555,101635.23232323233,5.143838383838384,34.2,52.464646464646464
12861,200532,74,LIMOUSIN,21,2005,32,2005-08-08,8,291.584008097166,101826.84210526316,3.3647773279352227,25.4,61.65587044534413
12862,200532,41,LORRAINE,0,2005,32,2005-08-08,8,289.54139344262296,101806.0655737705,2.8713114754098363,65.0,74.52868852459017
12863,200532,73,MIDI-PYRENEES,0,2005,32,2005-08-08,8,292.2802907915993,101821.46203554119,3.382229402261712,283.4,67.82148626817448
12864,200532,31,NORD-PAS-DE-CALAIS,0,2005,32,2005-08-08,8,290.1653225806452,101808.70967741935,3.4403225806451614,119.6,78.0241935483871
12865,200532,52,PAYS-DE-LA-LOIRE,0,2005,32,2005-08-08,8,292.4270161290322,101924.95967741935,3.458064516129032,28.2,64.13306451612904
12866,200532,22,PICARDIE,0,2005,32,2005-08-08,8,289.6802419354839,101875.24193548386,3.8181451612903223,61.4,81.62096774193549
12867,200532,54,POITOU-CHARENTES,0,2005,32,2005-08-08,8,292.14092741935485,101913.18548387097,4.250403225806451,14.2,68.84475806451613
12868,200532,93,PROVENCE-ALPES-COTE-D-AZUR,0,2005,32,2005-08-08,8,295.318008255934,101382.48618784531,4.830030959752322,71.39999999999999,56.46646026831785
12869,200532,11,ILE-DE-FRANCE,0,2005,32,2005-08-08,8,291.9467741935484,101856.63967611337,3.3471774193548387,24.6,65.68145161290323
12870,200532,82,RHONE-ALPES,0,2005,32,2005-08-08,8,293.7433062880325,101670.56795131846,3.656389452332657,60.4,61.84584178498986
12871,200531,42,ALSACE,0,2005,31,2005-08-01,8,290.65645161290325,101750.48387096774,2.5314516129032256,131.0,76.44153225806451
12872,200531,72,AQUITAINE,0,2005,31,2005-08-01,8,293.78326612903226,101886.10887096774,3.2506072874493928,51.4,68.12701612903226
12873,200531,83,AUVERGNE,0,2005,31,2005-08-01,8,290.1363354037267,101794.6370967742,2.7546583850931676,39.6,64.7287784679089
12874,200531,25,BASSE-NORMANDIE,0,2005,31,2005-08-01,8,290.4816285329744,101931.68236877523,4.273485868102288,87.2,75.8250336473755
12875,200531,26,BOURGOGNE,0,2005,31,2005-08-01,8,292.1185483870967,101767.58064516129,3.807258064516129,30.8,62.060483870967744
12876,200531,53,BRETAGNE,0,2005,31,2005-08-01,8,290.57825428859735,102021.80527383367,4.0193743693239155,74.0,78.29566094853683
12877,200531,24,CENTRE,0,2005,31,2005-08-01,8,292.2122222222222,101857.71717171717,3.3252525252525253,36.0,63.458585858585856
12878,200531,21,CHAMPAGNE-ARDENNE,5,2005,31,2005-08-01,8,290.92499999999995,101833.83064516129,3.2467741935483874,28.2,69.71370967741936
12879,200531,94,CORSE,0,2005,31,2005-08-01,8,295.9866255144033,101371.60896130346,3.372765072765073,21.799999999999997,69.0925925925926
12880,200531,43,FRANCHE-COMTE,0,2005,31,2005-08-01,8,285.485666218035,101715.24955950122,3.6352226720647773,75.19999999999999,77.3417297938615
12881,200531,23,HAUTE-NORMANDIE,0,2005,31,2005-08-01,8,289.9358870967742,101903.62903225806,3.42258064516129,48.6,76.94354838709677
12882,200531,91,LANGUEDOC-ROUSSILLON,0,2005,31,2005-08-01,8,296.60555555555555,101635.23232323233,5.143838383838384,34.2,52.464646464646464
12883,200531,74,LIMOUSIN,0,2005,31,2005-08-01,8,291.584008097166,101826.84210526316,3.3647773279352227,25.4,61.65587044534413
12884,200531,41,LORRAINE,0,2005,31,2005-08-01,8,289.54139344262296,101806.0655737705,2.8713114754098363,65.0,74.52868852459017
12885,200531,73,MIDI-PYRENEES,0,2005,31,2005-08-01,8,292.2802907915993,101821.46203554119,3.382229402261712,283.4,67.82148626817448
12886,200531,31,NORD-PAS-DE-CALAIS,59,2005,31,2005-08-01,8,290.1653225806452,101808.70967741935,3.4403225806451614,119.6,78.0241935483871
12887,200531,52,PAYS-DE-LA-LOIRE,0,2005,31,2005-08-01,8,292.4270161290322,101924.95967741935,3.458064516129032,28.2,64.13306451612904
12888,200531,22,PICARDIE,0,2005,31,2005-08-01,8,289.6802419354839,101875.24193548386,3.8181451612903223,61.4,81.62096774193549
12889,200531,54,POITOU-CHARENTES,0,2005,31,2005-08-01,8,292.14092741935485,101913.18548387097,4.250403225806451,14.2,68.84475806451613
12890,200531,93,PROVENCE-ALPES-COTE-D-AZUR,0,2005,31,2005-08-01,8,295.318008255934,101382.48618784531,4.830030959752322,71.39999999999999,56.46646026831785
12891,200531,11,ILE-DE-FRANCE,0,2005,31,2005-08-01,8,291.9467741935484,101856.63967611337,3.3471774193548387,24.6,65.68145161290323
12892,200531,82,RHONE-ALPES,0,2005,31,2005-08-01,8,293.7433062880325,101670.56795131846,3.656389452332657,60.4,61.84584178498986
12893,200530,42,ALSACE,0,2005,30,2005-07-25,7,292.8957661290322,101577.21774193548,2.7203629032258063,188.0,73.10483870967742
12894,200530,72,AQUITAINE,0,2005,30,2005-07-25,7,295.2330303030303,101781.95959595959,3.174545454545455,43.6,67.31515151515151
12895,200530,83,AUVERGNE,93,2005,30,2005-07-25,7,292.5991902834008,101628.30645161291,2.922064777327935,59.800000000000004,62.0
12896,200530,25,BASSE-NORMANDIE,0,2005,30,2005-07-25,7,290.8777628032345,101667.27762803235,4.538836265223274,113.9,81.49460916442048
12897,200530,26,BOURGOGNE,0,2005,30,2005-07-25,7,293.90161290322584,101602.41935483871,3.537096774193548,33.2,63.78629032258065
12898,200530,53,BRETAGNE,0,2005,30,2005-07-25,7,291.2107740585774,101751.74686192468,4.393828451882845,134.0,80.1255230125523
12899,200530,24,CENTRE,0,2005,30,2005-07-25,7,293.48709677419356,101671.10887096774,3.427822580645161,137.8,69.71572580645162
12900,200530,21,CHAMPAGNE-ARDENNE,0,2005,30,2005-07-25,7,293.03508064516126,101606.20967741935,3.9749999999999996,96.8,70.3024193548387
12901,200530,94,CORSE,0,2005,30,2005-07-25,7,296.7697580645161,101411.3508064516,3.4020161290322584,5.2,67.3024193548387
12902,200530,43,FRANCHE-COMTE,0,2005,30,2005-07-25,7,285.485666218035,101715.24955950122,3.6352226720647773,75.19999999999999,77.3417297938615
12903,200530,23,HAUTE-NORMANDIE,0,2005,30,2005-07-25,7,290.83427419354837,101635.8870967742,3.817338709677419,90.0,81.18145161290323
12904,200530,91,LANGUEDOC-ROUSSILLON,0,2005,30,2005-07-25,7,297.6808467741936,101576.47177419355,4.771572580645161,8.2,56.16935483870968
12905,200530,74,LIMOUSIN,17,2005,30,2005-07-25,7,292.47903225806454,101716.73387096774,3.0346774193548387,43.6,69.50806451612904
12906,200530,41,LORRAINE,0,2005,30,2005-07-25,7,291.5993723849372,101606.820083682,3.3627615062761502,103.6,73.35146443514644
12907,200530,73,MIDI-PYRENEES,2,2005,30,2005-07-25,7,293.99285714285713,101716.17694805194,3.3327656123276563,100.8,65.60227272727273
12908,200530,31,NORD-PAS-DE-CALAIS,0,2005,30,2005-07-25,7,291.3677419354839,101535.7258064516,3.85241935483871,182.8,79.42338709677419
12909,200530,52,PAYS-DE-LA-LOIRE,0,2005,30,2005-07-25,7,293.3036290322581,101729.1129032258,3.529032258064516,34.6,70.37096774193549
12910,200530,22,PICARDIE,0,2005,30,2005-07-25,7,290.40161290322584,101607.1370967742,4.275403225806452,133.0,84.51209677419355
12911,200530,54,POITOU-CHARENTES,57,2005,30,2005-07-25,7,293.14516129032256,101763.70967741935,4.141532258064516,50.4,74.09677419354838
12912,200530,93,PROVENCE-ALPES-COTE-D-AZUR,0,2005,30,2005-07-25,7,296.2961693548387,101392.15053763441,4.821471774193548,79.2,57.649193548387096
12913,200530,11,ILE-DE-FRANCE,0,2005,30,2005-07-25,7,293.4153225806452,101607.25806451614,4.087903225806452,40.4,68.8991935483871
12914,200530,82,RHONE-ALPES,0,2005,30,2005-07-25,7,296.1616935483871,101569.95943204868,3.748790322580645,51.4,57.33467741935484
12915,200529,42,ALSACE,0,2005,29,2005-07-18,7,292.8957661290322,101577.21774193548,2.7203629032258063,188.0,73.10483870967742
12916,200529,72,AQUITAINE,0,2005,29,2005-07-18,7,295.2330303030303,101781.95959595959,3.174545454545455,43.6,67.31515151515151
12917,200529,83,AUVERGNE,93,2005,29,2005-07-18,7,292.5991902834008,101628.30645161291,2.922064777327935,59.800000000000004,62.0
12918,200529,25,BASSE-NORMANDIE,0,2005,29,2005-07-18,7,290.8777628032345,101667.27762803235,4.538836265223274,113.9,81.49460916442048
12919,200529,26,BOURGOGNE,0,2005,29,2005-07-18,7,293.90161290322584,101602.41935483871,3.537096774193548,33.2,63.78629032258065
12920,200529,53,BRETAGNE,6,2005,29,2005-07-18,7,291.2107740585774,101751.74686192468,4.393828451882845,134.0,80.1255230125523
12921,200529,24,CENTRE,0,2005,29,2005-07-18,7,293.48709677419356,101671.10887096774,3.427822580645161,137.8,69.71572580645162
12922,200529,21,CHAMPAGNE-ARDENNE,0,2005,29,2005-07-18,7,293.03508064516126,101606.20967741935,3.9749999999999996,96.8,70.3024193548387
12923,200529,94,CORSE,0,2005,29,2005-07-18,7,296.7697580645161,101411.3508064516,3.4020161290322584,5.2,67.3024193548387
12924,200529,43,FRANCHE-COMTE,0,2005,29,2005-07-18,7,285.485666218035,101715.24955950122,3.6352226720647773,75.19999999999999,77.3417297938615
12925,200529,23,HAUTE-NORMANDIE,0,2005,29,2005-07-18,7,290.83427419354837,101635.8870967742,3.817338709677419,90.0,81.18145161290323
12926,200529,91,LANGUEDOC-ROUSSILLON,0,2005,29,2005-07-18,7,297.6808467741936,101576.47177419355,4.771572580645161,8.2,56.16935483870968
12927,200529,74,LIMOUSIN,31,2005,29,2005-07-18,7,292.47903225806454,101716.73387096774,3.0346774193548387,43.6,69.50806451612904
12928,200529,41,LORRAINE,0,2005,29,2005-07-18,7,291.5993723849372,101606.820083682,3.3627615062761502,103.6,73.35146443514644
12929,200529,73,MIDI-PYRENEES,4,2005,29,2005-07-18,7,293.99285714285713,101716.17694805194,3.3327656123276563,100.8,65.60227272727273
12930,200529,31,NORD-PAS-DE-CALAIS,0,2005,29,2005-07-18,7,291.3677419354839,101535.7258064516,3.85241935483871,182.8,79.42338709677419
12931,200529,52,PAYS-DE-LA-LOIRE,0,2005,29,2005-07-18,7,293.3036290322581,101729.1129032258,3.529032258064516,34.6,70.37096774193549
12932,200529,22,PICARDIE,0,2005,29,2005-07-18,7,290.40161290322584,101607.1370967742,4.275403225806452,133.0,84.51209677419355
12933,200529,54,POITOU-CHARENTES,0,2005,29,2005-07-18,7,293.14516129032256,101763.70967741935,4.141532258064516,50.4,74.09677419354838
12934,200529,93,PROVENCE-ALPES-COTE-D-AZUR,0,2005,29,2005-07-18,7,296.2961693548387,101392.15053763441,4.821471774193548,79.2,57.649193548387096
12935,200529,11,ILE-DE-FRANCE,0,2005,29,2005-07-18,7,293.4153225806452,101607.25806451614,4.087903225806452,40.4,68.8991935483871
