Id,week,region_name,TauxGrippe,pop_0_19,pop_20_39,pop_40_59,pop_60_74,pop_75_plus,pop_total,requete_grippe,requete_grippe_aviaire_vaccin,requete_grippe_aviaire_vaccin_porcine_porc_H1N1_AH1N1_A_mexicaine_Mexique_pandemie,week_date,year,month,month_date
12306,200605,CHAMPAGNE-ARDENNE,657,334900,345855,376887,169441,111767,1338850,9,4,4,2006-01-30,2006,Janvier,2006-01-01
12307,200605,CORSE,143,63276,71661,84706,46314,28161,294118,78,0,0,2006-01-30,2006,Janvier,2006-01-01
12308,200605,FRANCHE-COMTE,259,289236,297845,318611,150443,94489,1150624,6,5,5,2006-01-30,2006,Janvier,2006-01-01
12309,200605,HAUTE-NORMANDIE,132,476065,472501,505184,219139,138166,1811055,15,4,4,2006-01-30,2006,Janvier,2006-01-01
12310,200605,LANGUEDOC-ROUSSILLON,106,600630,617976,694591,374896,246051,2534144,9,3,3,2006-01-30,2006,Janvier,2006-01-01
12311,200605,LIMOUSIN,426,148593,168722,208687,114411,90507,730920,33,24,24,2006-01-30,2006,Janvier,2006-01-01
12312,200605,LORRAINE,499,573475,614496,664908,299472,183398,2335749,10,3,3,2006-01-30,2006,Janvier,2006-01-01
12313,200605,MIDI-PYRENEES,130,634332,705235,775234,386698,275323,2776822,11,4,4,2006-01-30,2006,Janvier,2006-01-01
12314,200605,NORD-PAS-DE-CALAIS,217,1110812,1095822,1083292,446571,282147,4018644,14,3,3,2006-01-30,2006,Janvier,2006-01-01
12315,200605,PAYS-DE-LA-LOIRE,192,887105,889919,940306,438626,294457,3450413,13,5,5,2006-01-30,2006,Janvier,2006-01-01
12316,200605,PICARDIE,73,505560,496551,533554,220458,138232,1894355,13,7,6,2006-01-30,2006,Janvier,2006-01-01
12317,200605,POITOU-CHARENTES,109,391829,408559,486343,255865,181527,1724123,10,3,3,2006-01-30,2006,Janvier,2006-01-01
12318,200605,PROVENCE-ALPES-COTE-D-AZUR,192,1143027,1183453,1319382,707439,461931,4815232,15,4,4,2006-01-30,2006,Janvier,2006-01-01
12319,200605,ILE-DE-FRANCE,345,3008457,3508802,3133960,1189412,691767,11532398,12,4,4,2006-01-30,2006,Janvier,2006-01-01
12320,200605,RHONE-ALPES,327,1545057,1619480,1636692,754990,465127,6021346,11,4,4,2006-01-30,2006,Janvier,2006-01-01
12321,200604,ALSACE,134,453529,501165,513192,220698,126909,1815493,13,4,4,2006-01-23,2006,Janvier,2006-01-01
12322,200604,AQUITAINE,6,709751,769071,885389,443599,311968,3119778,11,4,4,2006-01-23,2006,Janvier,2006-01-01
12323,200604,AUVERGNE,177,293496,322202,383439,197790,139011,1335938,10,4,3,2006-01-23,2006,Janvier,2006-01-01
12324,200604,BASSE-NORMANDIE,57,362262,353576,405996,199278,135681,1456793,10,2,2,2006-01-23,2006,Janvier,2006-01-01
12325,200604,BOURGOGNE,184,377927,385914,463028,235070,166898,1628837,16,4,4,2006-01-23,2006,Janvier,2006-01-01
12326,200604,BRETAGNE,95,757353,776329,850439,425558,284855,3094534,13,4,3,2006-01-23,2006,Janvier,2006-01-01
12327,200604,CENTRE,103,613729,621338,703346,343532,237622,2519567,13,6,6,2006-01-23,2006,Janvier,2006-01-01
12328,200604,CHAMPAGNE-ARDENNE,273,334900,345855,376887,169441,111767,1338850,9,4,4,2006-01-23,2006,Janvier,2006-01-01
12329,200604,CORSE,5,63276,71661,84706,46314,28161,294118,78,0,0,2006-01-23,2006,Janvier,2006-01-01
12330,200604,FRANCHE-COMTE,126,289236,297845,318611,150443,94489,1150624,6,5,5,2006-01-23,2006,Janvier,2006-01-01
12331,200604,HAUTE-NORMANDIE,54,476065,472501,505184,219139,138166,1811055,15,4,4,2006-01-23,2006,Janvier,2006-01-01
12332,200604,LANGUEDOC-ROUSSILLON,52,600630,617976,694591,374896,246051,2534144,9,3,3,2006-01-23,2006,Janvier,2006-01-01
12333,200604,LIMOUSIN,485,148593,168722,208687,114411,90507,730920,33,24,24,2006-01-23,2006,Janvier,2006-01-01
12334,200604,LORRAINE,226,573475,614496,664908,299472,183398,2335749,10,3,3,2006-01-23,2006,Janvier,2006-01-01
12335,200604,MIDI-PYRENEES,122,634332,705235,775234,386698,275323,2776822,11,4,4,2006-01-23,2006,Janvier,2006-01-01
12336,200604,NORD-PAS-DE-CALAIS,69,1110812,1095822,1083292,446571,282147,4018644,14,3,3,2006-01-23,2006,Janvier,2006-01-01
12337,200604,PAYS-DE-LA-LOIRE,229,887105,889919,940306,438626,294457,3450413,13,5,5,2006-01-23,2006,Janvier,2006-01-01
12338,200604,PICARDIE,89,505560,496551,533554,220458,138232,1894355,13,7,6,2006-01-23,2006,Janvier,2006-01-01
12339,200604,POITOU-CHARENTES,72,391829,408559,486343,255865,181527,1724123,10,3,3,2006-01-23,2006,Janvier,2006-01-01
12340,200604,PROVENCE-ALPES-COTE-D-AZUR,80,1143027,1183453,1319382,707439,461931,4815232,15,4,4,2006-01-23,2006,Janvier,2006-01-01
12341,200604,ILE-DE-FRANCE,145,3008457,3508802,3133960,1189412,691767,11532398,12,4,4,2006-01-23,2006,Janvier,2006-01-01
12342,200604,RHONE-ALPES,142,1545057,1619480,1636692,754990,465127,6021346,11,4,4,2006-01-23,2006,Janvier,2006-01-01
12343,200603,ALSACE,105,453529,501165,513192,220698,126909,1815493,13,4,4,2006-01-16,2006,Janvier,2006-01-01
12344,200603,AQUITAINE,36,709751,769071,885389,443599,311968,3119778,11,4,4,2006-01-16,2006,Janvier,2006-01-01
12345,200603,AUVERGNE,82,293496,322202,383439,197790,139011,1335938,10,4,3,2006-01-16,2006,Janvier,2006-01-01
12346,200603,BASSE-NORMANDIE,38,362262,353576,405996,199278,135681,1456793,10,2,2,2006-01-16,2006,Janvier,2006-01-01
12347,200603,BOURGOGNE,206,377927,385914,463028,235070,166898,1628837,16,4,4,2006-01-16,2006,Janvier,2006-01-01
12348,200603,BRETAGNE,124,757353,776329,850439,425558,284855,3094534,13,4,3,2006-01-16,2006,Janvier,2006-01-01
12349,200603,CENTRE,99,613729,621338,703346,343532,237622,2519567,13,6,6,2006-01-16,2006,Janvier,2006-01-01
12350,200603,CHAMPAGNE-ARDENNE,75,334900,345855,376887,169441,111767,1338850,9,4,4,2006-01-16,2006,Janvier,2006-01-01
12351,200603,CORSE,44,63276,71661,84706,46314,28161,294118,78,0,0,2006-01-16,2006,Janvier,2006-01-01
12352,200603,FRANCHE-COMTE,37,289236,297845,318611,150443,94489,1150624,6,5,5,2006-01-16,2006,Janvier,2006-01-01
12353,200603,HAUTE-NORMANDIE,5,476065,472501,505184,219139,138166,1811055,15,4,4,2006-01-16,2006,Janvier,2006-01-01
12354,200603,LANGUEDOC-ROUSSILLON,12,600630,617976,694591,374896,246051,2534144,9,3,3,2006-01-16,2006,Janvier,2006-01-01
12355,200603,LIMOUSIN,259,148593,168722,208687,114411,90507,730920,33,24,24,2006-01-16,2006,Janvier,2006-01-01
12356,200603,LORRAINE,125,573475,614496,664908,299472,183398,2335749,10,3,3,2006-01-16,2006,Janvier,2006-01-01
12357,200603,MIDI-PYRENEES,42,634332,705235,775234,386698,275323,2776822,11,4,4,2006-01-16,2006,Janvier,2006-01-01
12358,200603,NORD-PAS-DE-CALAIS,73,1110812,1095822,1083292,446571,282147,4018644,14,3,3,2006-01-16,2006,Janvier,2006-01-01
12359,200603,PAYS-DE-LA-LOIRE,11,887105,889919,940306,438626,294457,3450413,13,5,5,2006-01-16,2006,Janvier,2006-01-01
12360,200603,PICARDIE,41,505560,496551,533554,220458,138232,1894355,13,7,6,2006-01-16,2006,Janvier,2006-01-01
12361,200603,POITOU-CHARENTES,55,391829,408559,486343,255865,181527,1724123,10,3,3,2006-01-16,2006,Janvier,2006-01-01
12362,200603,PROVENCE-ALPES-COTE-D-AZUR,79,1143027,1183453,1319382,707439,461931,4815232,15,4,4,2006-01-16,2006,Janvier,2006-01-01
12363,200603,ILE-DE-FRANCE,81,3008457,3508802,3133960,1189412,691767,11532398,12,4,4,2006-01-16,2006,Janvier,2006-01-01
12364,200603,RHONE-ALPES,158,1545057,1619480,1636692,754990,465127,6021346,11,4,4,2006-01-16,2006,Janvier,2006-01-01
12365,200602,ALSACE,94,453529,501165,513192,220698,126909,1815493,13,4,4,2006-01-09,2006,Janvier,2006-01-01
12366,200602,AQUITAINE,89,709751,769071,885389,443599,311968,3119778,11,4,4,2006-01-09,2006,Janvier,2006-01-01
12367,200602,AUVERGNE,26,293496,322202,383439,197790,139011,1335938,10,4,3,2006-01-09,2006,Janvier,2006-01-01
12368,200602,BASSE-NORMANDIE,33,362262,353576,405996,199278,135681,1456793,10,2,2,2006-01-09,2006,Janvier,2006-01-01
12369,200602,BOURGOGNE,62,377927,385914,463028,235070,166898,1628837,16,4,4,2006-01-09,2006,Janvier,2006-01-01
12370,200602,BRETAGNE,60,757353,776329,850439,425558,284855,3094534,13,4,3,2006-01-09,2006,Janvier,2006-01-01
12371,200602,CENTRE,66,613729,621338,703346,343532,237622,2519567,13,6,6,2006-01-09,2006,Janvier,2006-01-01
12372,200602,CHAMPAGNE-ARDENNE,53,334900,345855,376887,169441,111767,1338850,9,4,4,2006-01-09,2006,Janvier,2006-01-01
12373,200602,CORSE,69,63276,71661,84706,46314,28161,294118,78,0,0,2006-01-09,2006,Janvier,2006-01-01
12374,200602,FRANCHE-COMTE,6,289236,297845,318611,150443,94489,1150624,6,5,5,2006-01-09,2006,Janvier,2006-01-01
12375,200602,HAUTE-NORMANDIE,0,476065,472501,505184,219139,138166,1811055,15,4,4,2006-01-09,2006,Janvier,2006-01-01
12376,200602,LANGUEDOC-ROUSSILLON,3,600630,617976,694591,374896,246051,2534144,9,3,3,2006-01-09,2006,Janvier,2006-01-01
12377,200602,LIMOUSIN,174,148593,168722,208687,114411,90507,730920,33,24,24,2006-01-09,2006,Janvier,2006-01-01
12378,200602,LORRAINE,49,573475,614496,664908,299472,183398,2335749,10,3,3,2006-01-09,2006,Janvier,2006-01-01
12379,200602,MIDI-PYRENEES,3,634332,705235,775234,386698,275323,2776822,11,4,4,2006-01-09,2006,Janvier,2006-01-01
12380,200602,NORD-PAS-DE-CALAIS,0,1110812,1095822,1083292,446571,282147,4018644,14,3,3,2006-01-09,2006,Janvier,2006-01-01
12381,200602,PAYS-DE-LA-LOIRE,0,887105,889919,940306,438626,294457,3450413,13,5,5,2006-01-09,2006,Janvier,2006-01-01
12382,200602,PICARDIE,19,505560,496551,533554,220458,138232,1894355,13,7,6,2006-01-09,2006,Janvier,2006-01-01
12383,200602,POITOU-CHARENTES,12,391829,408559,486343,255865,181527,1724123,10,3,3,2006-01-09,2006,Janvier,2006-01-01
12384,200602,PROVENCE-ALPES-COTE-D-AZUR,42,1143027,1183453,1319382,707439,461931,4815232,15,4,4,2006-01-09,2006,Janvier,2006-01-01
12385,200602,ILE-DE-FRANCE,34,3008457,3508802,3133960,1189412,691767,11532398,12,4,4,2006-01-09,2006,Janvier,2006-01-01
12386,200602,RHONE-ALPES,64,1545057,1619480,1636692,754990,465127,6021346,11,4,4,2006-01-09,2006,Janvier,2006-01-01
12387,200601,ALSACE,158,453529,501165,513192,220698,126909,1815493,13,4,4,2006-01-02,2006,Janvier,2006-01-01
12388,200601,AQUITAINE,26,709751,769071,885389,443599,311968,3119778,11,4,4,2006-01-02,2006,Janvier,2006-01-01
12389,200601,AUVERGNE,0,293496,322202,383439,197790,139011,1335938,10,4,3,2006-01-02,2006,Janvier,2006-01-01
12390,200601,BASSE-NORMANDIE,0,362262,353576,405996,199278,135681,1456793,10,2,2,2006-01-02,2006,Janvier,2006-01-01
12391,200601,BOURGOGNE,11,377927,385914,463028,235070,166898,1628837,16,4,4,2006-01-02,2006,Janvier,2006-01-01
12392,200601,BRETAGNE,114,757353,776329,850439,425558,284855,3094534,13,4,3,2006-01-02,2006,Janvier,2006-01-01
12393,200601,CENTRE,23,613729,621338,703346,343532,237622,2519567,13,6,6,2006-01-02,2006,Janvier,2006-01-01
12394,200601,CHAMPAGNE-ARDENNE,31,334900,345855,376887,169441,111767,1338850,9,4,4,2006-01-02,2006,Janvier,2006-01-01
12395,200601,CORSE,54,63276,71661,84706,46314,28161,294118,78,0,0,2006-01-02,2006,Janvier,2006-01-01
12396,200601,FRANCHE-COMTE,33,289236,297845,318611,150443,94489,1150624,6,5,5,2006-01-02,2006,Janvier,2006-01-01
12397,200601,HAUTE-NORMANDIE,0,476065,472501,505184,219139,138166,1811055,15,4,4,2006-01-02,2006,Janvier,2006-01-01
12398,200601,LANGUEDOC-ROUSSILLON,72,600630,617976,694591,374896,246051,2534144,9,3,3,2006-01-02,2006,Janvier,2006-01-01
12399,200601,LIMOUSIN,313,148593,168722,208687,114411,90507,730920,33,24,24,2006-01-02,2006,Janvier,2006-01-01
12400,200601,LORRAINE,72,573475,614496,664908,299472,183398,2335749,10,3,3,2006-01-02,2006,Janvier,2006-01-01
12401,200601,MIDI-PYRENEES,2,634332,705235,775234,386698,275323,2776822,11,4,4,2006-01-02,2006,Janvier,2006-01-01
12402,200601,NORD-PAS-DE-CALAIS,51,1110812,1095822,1083292,446571,282147,4018644,14,3,3,2006-01-02,2006,Janvier,2006-01-01
12403,200601,PAYS-DE-LA-LOIRE,0,887105,889919,940306,438626,294457,3450413,13,5,5,2006-01-02,2006,Janvier,2006-01-01
12404,200601,PICARDIE,28,505560,496551,533554,220458,138232,1894355,13,7,6,2006-01-02,2006,Janvier,2006-01-01
12405,200601,POITOU-CHARENTES,31,391829,408559,486343,255865,181527,1724123,10,3,3,2006-01-02,2006,Janvier,2006-01-01
12406,200601,PROVENCE-ALPES-COTE-D-AZUR,29,1143027,1183453,1319382,707439,461931,4815232,15,4,4,2006-01-02,2006,Janvier,2006-01-01
12407,200601,ILE-DE-FRANCE,50,3008457,3508802,3133960,1189412,691767,11532398,12,4,4,2006-01-02,2006,Janvier,2006-01-01
12408,200601,RHONE-ALPES,80,1545057,1619480,1636692,754990,465127,6021346,11,4,4,2006-01-02,2006,Janvier,2006-01-01
12409,200552,ALSACE,193,453881,504652,503941,222308,118620,1803402,4,2,2,2005-12-26,2005,Décembre,2005-12-01
12410,200552,AQUITAINE,7,704026,770501,868072,444563,301034,3088196,5,2,1,2005-12-26,2005,Décembre,2005-12-01
12411,200552,AUVERGNE,33,293441,325190,379245,199585,134318,1331779,6,1,1,2005-12-26,2005,Décembre,2005-12-01
12412,200552,BASSE-NORMANDIE,7,363891,357526,399126,200681,131201,1452425,4,2,3,2005-12-26,2005,Décembre,2005-12-01
12413,200552,BOURGOGNE,0,379809,390736,457639,235500,162506,1626190,7,2,2,2005-12-26,2005,Décembre,2005-12-01
12414,200552,BRETAGNE,44,753913,775701,833236,427947,275788,3066585,3,2,2,2005-12-26,2005,Décembre,2005-12-01
12415,200552,CENTRE,0,612106,625734,693564,344110,231732,2507246,5,3,4,2005-12-26,2005,Décembre,2005-12-01
12416,200552,CHAMPAGNE-ARDENNE,56,337282,350494,373050,169764,108810,1339400,5,5,5,2005-12-26,2005,Décembre,2005-12-01
12417,200552,CORSE,40,62076,71817,82475,45733,26991,289092,62,0,0,2005-12-26,2005,Décembre,2005-12-01
12418,200552,FRANCHE-COMTE,51,289339,299855,315231,150158,91161,1145744,7,7,7,2005-12-26,2005,Décembre,2005-12-01
12419,200552,HAUTE-NORMANDIE,17,479550,474289,499584,218789,134465,1806677,7,4,4,2005-12-26,2005,Décembre,2005-12-01
12420,200552,LANGUEDOC-ROUSSILLON,41,593489,615440,679636,372007,237146,2497718,4,2,2,2005-12-26,2005,Décembre,2005-12-01
12421,200552,LIMOUSIN,173,147635,169269,205535,116309,88739,727487,14,21,21,2005-12-26,2005,Décembre,2005-12-01
12422,200552,LORRAINE,53,580041,619353,655579,302397,175098,2332468,5,3,3,2005-12-26,2005,Décembre,2005-12-01
12423,200552,MIDI-PYRENEES,9,627562,701719,760289,389922,263581,2743073,6,2,2,2005-12-26,2005,Décembre,2005-12-01
12424,200552,NORD-PAS-DE-CALAIS,54,1119560,1104070,1067337,444839,279807,4015613,10,4,4,2005-12-26,2005,Décembre,2005-12-01
12425,200552,PAYS-DE-LA-LOIRE,0,879189,889532,922086,439726,284858,3415391,5,2,2,2005-12-26,2005,Décembre,2005-12-01
12426,200552,PICARDIE,32,508784,500223,526027,219560,134434,1889028,7,3,3,2005-12-26,2005,Décembre,2005-12-01
12427,200552,POITOU-CHARENTES,4,389431,411250,477136,257075,176415,1711307,5,3,3,2005-12-26,2005,Décembre,2005-12-01
12428,200552,PROVENCE-ALPES-COTE-D-AZUR,41,1136376,1183150,1300523,700492,448023,4768564,8,2,2,2005-12-26,2005,Décembre,2005-12-01
12429,200552,ILE-DE-FRANCE,21,2992114,3495447,3100720,1179194,674668,11442143,5,2,2,2005-12-26,2005,Décembre,2005-12-01
12430,200552,RHONE-ALPES,102,1541494,1617315,1613998,747647,443282,5963736,6,2,2,2005-12-26,2005,Décembre,2005-12-01
12431,200551,ALSACE,153,453881,504652,503941,222308,118620,1803402,4,2,2,2005-12-19,2005,Décembre,2005-12-01
12432,200551,AQUITAINE,19,704026,770501,868072,444563,301034,3088196,5,2,1,2005-12-19,2005,Décembre,2005-12-01
12433,200551,AUVERGNE,0,293441,325190,379245,199585,134318,1331779,6,1,1,2005-12-19,2005,Décembre,2005-12-01
12434,200551,BASSE-NORMANDIE,77,363891,357526,399126,200681,131201,1452425,4,2,3,2005-12-19,2005,Décembre,2005-12-01
12435,200551,BOURGOGNE,34,379809,390736,457639,235500,162506,1626190,7,2,2,2005-12-19,2005,Décembre,2005-12-01
12436,200551,BRETAGNE,36,753913,775701,833236,427947,275788,3066585,3,2,2,2005-12-19,2005,Décembre,2005-12-01
12437,200551,CENTRE,60,612106,625734,693564,344110,231732,2507246,5,3,4,2005-12-19,2005,Décembre,2005-12-01
12438,200551,CHAMPAGNE-ARDENNE,75,337282,350494,373050,169764,108810,1339400,5,5,5,2005-12-19,2005,Décembre,2005-12-01
12439,200551,CORSE,7,62076,71817,82475,45733,26991,289092,62,0,0,2005-12-19,2005,Décembre,2005-12-01
12440,200551,FRANCHE-COMTE,0,289339,299855,315231,150158,91161,1145744,7,7,7,2005-12-19,2005,Décembre,2005-12-01
12441,200551,HAUTE-NORMANDIE,101,479550,474289,499584,218789,134465,1806677,7,4,4,2005-12-19,2005,Décembre,2005-12-01
12442,200551,LANGUEDOC-ROUSSILLON,26,593489,615440,679636,372007,237146,2497718,4,2,2,2005-12-19,2005,Décembre,2005-12-01
12443,200551,LIMOUSIN,259,147635,169269,205535,116309,88739,727487,14,21,21,2005-12-19,2005,Décembre,2005-12-01
12444,200551,LORRAINE,48,580041,619353,655579,302397,175098,2332468,5,3,3,2005-12-19,2005,Décembre,2005-12-01
12445,200551,MIDI-PYRENEES,15,627562,701719,760289,389922,263581,2743073,6,2,2,2005-12-19,2005,Décembre,2005-12-01
12446,200551,NORD-PAS-DE-CALAIS,17,1119560,1104070,1067337,444839,279807,4015613,10,4,4,2005-12-19,2005,Décembre,2005-12-01
12447,200551,PAYS-DE-LA-LOIRE,72,879189,889532,922086,439726,284858,3415391,5,2,2,2005-12-19,2005,Décembre,2005-12-01
12448,200551,PICARDIE,72,508784,500223,526027,219560,134434,1889028,7,3,3,2005-12-19,2005,Décembre,2005-12-01
12449,200551,POITOU-CHARENTES,9,389431,411250,477136,257075,176415,1711307,5,3,3,2005-12-19,2005,Décembre,2005-12-01
12450,200551,PROVENCE-ALPES-COTE-D-AZUR,39,1136376,1183150,1300523,700492,448023,4768564,8,2,2,2005-12-19,2005,Décembre,2005-12-01
12451,200551,ILE-DE-FRANCE,30,2992114,3495447,3100720,1179194,674668,11442143,5,2,2,2005-12-19,2005,Décembre,2005-12-01
12452,200551,RHONE-ALPES,80,1541494,1617315,1613998,747647,443282,5963736,6,2,2,2005-12-19,2005,Décembre,2005-12-01
12453,200550,ALSACE,72,453881,504652,503941,222308,118620,1803402,4,2,2,2005-12-12,2005,Décembre,2005-12-01
12454,200550,AQUITAINE,10,704026,770501,868072,444563,301034,3088196,5,2,1,2005-12-12,2005,Décembre,2005-12-01
12455,200550,AUVERGNE,0,293441,325190,379245,199585,134318,1331779,6,1,1,2005-12-12,2005,Décembre,2005-12-01
12456,200550,BASSE-NORMANDIE,47,363891,357526,399126,200681,131201,1452425,4,2,3,2005-12-12,2005,Décembre,2005-12-01
12457,200550,BOURGOGNE,27,379809,390736,457639,235500,162506,1626190,7,2,2,2005-12-12,2005,Décembre,2005-12-01
12458,200550,BRETAGNE,70,753913,775701,833236,427947,275788,3066585,3,2,2,2005-12-12,2005,Décembre,2005-12-01
12459,200550,CENTRE,200,612106,625734,693564,344110,231732,2507246,5,3,4,2005-12-12,2005,Décembre,2005-12-01
12460,200550,CHAMPAGNE-ARDENNE,67,337282,350494,373050,169764,108810,1339400,5,5,5,2005-12-12,2005,Décembre,2005-12-01
12461,200550,CORSE,0,62076,71817,82475,45733,26991,289092,62,0,0,2005-12-12,2005,Décembre,2005-12-01
12462,200550,FRANCHE-COMTE,31,289339,299855,315231,150158,91161,1145744,7,7,7,2005-12-12,2005,Décembre,2005-12-01
12463,200550,HAUTE-NORMANDIE,24,479550,474289,499584,218789,134465,1806677,7,4,4,2005-12-12,2005,Décembre,2005-12-01
12464,200550,LANGUEDOC-ROUSSILLON,0,593489,615440,679636,372007,237146,2497718,4,2,2,2005-12-12,2005,Décembre,2005-12-01
12465,200550,LIMOUSIN,269,147635,169269,205535,116309,88739,727487,14,21,21,2005-12-12,2005,Décembre,2005-12-01
12466,200550,LORRAINE,40,580041,619353,655579,302397,175098,2332468,5,3,3,2005-12-12,2005,Décembre,2005-12-01
12467,200550,MIDI-PYRENEES,4,627562,701719,760289,389922,263581,2743073,6,2,2,2005-12-12,2005,Décembre,2005-12-01
12468,200550,NORD-PAS-DE-CALAIS,40,1119560,1104070,1067337,444839,279807,4015613,10,4,4,2005-12-12,2005,Décembre,2005-12-01
12469,200550,PAYS-DE-LA-LOIRE,0,879189,889532,922086,439726,284858,3415391,5,2,2,2005-12-12,2005,Décembre,2005-12-01
12470,200550,PICARDIE,4,508784,500223,526027,219560,134434,1889028,7,3,3,2005-12-12,2005,Décembre,2005-12-01
12471,200550,POITOU-CHARENTES,38,389431,411250,477136,257075,176415,1711307,5,3,3,2005-12-12,2005,Décembre,2005-12-01
12472,200550,PROVENCE-ALPES-COTE-D-AZUR,60,1136376,1183150,1300523,700492,448023,4768564,8,2,2,2005-12-12,2005,Décembre,2005-12-01
12473,200550,ILE-DE-FRANCE,53,2992114,3495447,3100720,1179194,674668,11442143,5,2,2,2005-12-12,2005,Décembre,2005-12-01
12474,200550,RHONE-ALPES,160,1541494,1617315,1613998,747647,443282,5963736,6,2,2,2005-12-12,2005,Décembre,2005-12-01
12475,200549,ALSACE,203,453881,504652,503941,222308,118620,1803402,4,2,2,2005-12-05,2005,Décembre,2005-12-01
12476,200549,AQUITAINE,0,704026,770501,868072,444563,301034,3088196,5,2,1,2005-12-05,2005,Décembre,2005-12-01
12477,200549,AUVERGNE,19,293441,325190,379245,199585,134318,1331779,6,1,1,2005-12-05,2005,Décembre,2005-12-01
12478,200549,BASSE-NORMANDIE,23,363891,357526,399126,200681,131201,1452425,4,2,3,2005-12-05,2005,Décembre,2005-12-01
12479,200549,BOURGOGNE,0,379809,390736,457639,235500,162506,1626190,7,2,2,2005-12-05,2005,Décembre,2005-12-01
12480,200549,BRETAGNE,49,753913,775701,833236,427947,275788,3066585,3,2,2,2005-12-05,2005,Décembre,2005-12-01
12481,200549,CENTRE,15,612106,625734,693564,344110,231732,2507246,5,3,4,2005-12-05,2005,Décembre,2005-12-01
12482,200549,CHAMPAGNE-ARDENNE,68,337282,350494,373050,169764,108810,1339400,5,5,5,2005-12-05,2005,Décembre,2005-12-01
12483,200549,CORSE,20,62076,71817,82475,45733,26991,289092,62,0,0,2005-12-05,2005,Décembre,2005-12-01
12484,200549,FRANCHE-COMTE,0,289339,299855,315231,150158,91161,1145744,7,7,7,2005-12-05,2005,Décembre,2005-12-01
12485,200549,HAUTE-NORMANDIE,56,479550,474289,499584,218789,134465,1806677,7,4,4,2005-12-05,2005,Décembre,2005-12-01
12486,200549,LANGUEDOC-ROUSSILLON,2,593489,615440,679636,372007,237146,2497718,4,2,2,2005-12-05,2005,Décembre,2005-12-01
12487,200549,LIMOUSIN,106,147635,169269,205535,116309,88739,727487,14,21,21,2005-12-05,2005,Décembre,2005-12-01
12488,200549,LORRAINE,25,580041,619353,655579,302397,175098,2332468,5,3,3,2005-12-05,2005,Décembre,2005-12-01
12489,200549,MIDI-PYRENEES,2,627562,701719,760289,389922,263581,2743073,6,2,2,2005-12-05,2005,Décembre,2005-12-01
12490,200549,NORD-PAS-DE-CALAIS,0,1119560,1104070,1067337,444839,279807,4015613,10,4,4,2005-12-05,2005,Décembre,2005-12-01
12491,200549,PAYS-DE-LA-LOIRE,0,879189,889532,922086,439726,284858,3415391,5,2,2,2005-12-05,2005,Décembre,2005-12-01
12492,200549,PICARDIE,39,508784,500223,526027,219560,134434,1889028,7,3,3,2005-12-05,2005,Décembre,2005-12-01
12493,200549,POITOU-CHARENTES,47,389431,411250,477136,257075,176415,1711307,5,3,3,2005-12-05,2005,Décembre,2005-12-01
12494,200549,PROVENCE-ALPES-COTE-D-AZUR,74,1136376,1183150,1300523,700492,448023,4768564,8,2,2,2005-12-05,2005,Décembre,2005-12-01
12495,200549,ILE-DE-FRANCE,26,2992114,3495447,3100720,1179194,674668,11442143,5,2,2,2005-12-05,2005,Décembre,2005-12-01
12496,200549,RHONE-ALPES,98,1541494,1617315,1613998,747647,443282,5963736,6,2,2,2005-12-05,2005,Décembre,2005-12-01
12497,200548,ALSACE,229,453881,504652,503941,222308,118620,1803402,9,3,3,2005-11-28,2005,Novembre,2005-11-01
12498,200548,AQUITAINE,17,704026,770501,868072,444563,301034,3088196,11,3,3,2005-11-28,2005,Novembre,2005-11-01
12499,200548,AUVERGNE,4,293441,325190,379245,199585,134318,1331779,11,3,3,2005-11-28,2005,Novembre,2005-11-01
12500,200548,BASSE-NORMANDIE,61,363891,357526,399126,200681,131201,1452425,10,3,3,2005-11-28,2005,Novembre,2005-11-01
12501,200548,BOURGOGNE,9,379809,390736,457639,235500,162506,1626190,14,4,4,2005-11-28,2005,Novembre,2005-11-01
12502,200548,BRETAGNE,33,753913,775701,833236,427947,275788,3066585,14,3,2,2005-11-28,2005,Novembre,2005-11-01
12503,200548,CENTRE,2,612106,625734,693564,344110,231732,2507246,11,4,4,2005-11-28,2005,Novembre,2005-11-01
12504,200548,CHAMPAGNE-ARDENNE,22,337282,350494,373050,169764,108810,1339400,6,4,4,2005-11-28,2005,Novembre,2005-11-01
12505,200548,CORSE,0,62076,71817,82475,45733,26991,289092,46,0,0,2005-11-28,2005,Novembre,2005-11-01
12506,200548,FRANCHE-COMTE,0,289339,299855,315231,150158,91161,1145744,18,7,7,2005-11-28,2005,Novembre,2005-11-01
12507,200548,HAUTE-NORMANDIE,14,479550,474289,499584,218789,134465,1806677,13,4,3,2005-11-28,2005,Novembre,2005-11-01
12508,200548,LANGUEDOC-ROUSSILLON,32,593489,615440,679636,372007,237146,2497718,11,3,3,2005-11-28,2005,Novembre,2005-11-01
12509,200548,LIMOUSIN,73,147635,169269,205535,116309,88739,727487,29,17,17,2005-11-28,2005,Novembre,2005-11-01
12510,200548,LORRAINE,7,580041,619353,655579,302397,175098,2332468,10,3,2,2005-11-28,2005,Novembre,2005-11-01
12511,200548,MIDI-PYRENEES,6,627562,701719,760289,389922,263581,2743073,14,4,4,2005-11-28,2005,Novembre,2005-11-01
